signals_total|2108|2026-05-06 19:17:47.036334+00|2026-06-01 03:25:43.519572+00
events_total|4698|2026-05-08 19:58:08.88999+00|2026-06-01 03:25:49.855687+00
submitted_by_strategy|null|1017|6|3|0.000000|0.050000|
submitted_by_strategy|polymarket_first_exact|870|18|467|11.947900|0.024246|-1.332098
submitted_by_strategy|parallel_fak|113|3|103|-3.934100|0.030035|
submitted_by_strategy|parallel_fok|101|9|80|-1.701800|0.032412|
submitted_by_strategy|parallel_limit_rest|4|1|3|0.060000|0.070000|
submitted_by_strategy|sequential_hedge|2|0|2|0.000000|0.115000|
submitted_by_strategy|parallel_canary|1|0|0|0.046400|0.050000|
fill_class|zero_both|1404|0|0|0.000000|0.040608|-0.724805
fill_class|polymarket_only|339|0|339|0.000000|0.014876|-2.496911
fill_class|near_mismatch_le_1|192|0|192|6.358400|0.013370|-0.421118
fill_class|kalshi_only|126|0|126|0.000000|0.033129|
fill_class|exact_count_match|46|37|0|0.063300|0.013325|-0.313512
fill_class|mismatch_gt_1|1|0|1|-0.003300|0.040000|
recent_since_2026_05_28|310|0|239|206|0.667500|0.022942|-2.706163
recent_fill_class|polymarket_only|226|226|0.000000|-3.057695
recent_fill_class|zero_both|71|0|0.000000|-1.799864
recent_fill_class|near_mismatch_le_1|13|13|0.667500|-1.544690
recent_kalshi_error_class|insufficient_balance|206|2026-05-28 02:43:52.880747+00|2026-06-01 03:25:43.519572+00
recent_kalshi_error_class|other|91|2026-05-28 02:10:45.076999+00|2026-06-01 02:41:07.401294+00
recent_kalshi_error_class|none|13|2026-05-28 10:12:03.240883+00|2026-05-30 18:41:30.204373+00
fill_quality_completion|870|870|2026-05-13 20:45:58.698838+00|2026-06-01 03:25:43.519572+00
fill_quality_gate_sim_all_scored|870|6|864|467|18|-1.332098
fill_quality_gate_sim_recent|310|2|308|239|0|-2.706163
lead_lag_column_exists|0
